,INQ_YMD,YEAR,MONTH,DAY,PDLT_NM,NMYR_RATE,WHSL_DAIL_PRCE,WHSL_BFRT_PRCE,RTSL_BFRT_PRCE,RTSL_DAIL_PRCE
2514,19970120,1997,1,20,건고추,-45.942,2810.71,2817.86,4358.0,4350.0
2521,19970121,1997,1,21,건고추,-47.231,2810.71,2810.71,4350.0,4350.0
2528,19970122,1997,1,22,건고추,-47.231,2810.71,2810.71,4350.0,4350.0
2535,19970123,1997,1,23,건고추,-47.832,2778.57,2810.71,4350.0,4342.0
2541,19961215,1996,12,15,건고추,,2928.57,2935.71,4425.0,4467.0
2548,19961216,1996,12,16,건고추,,2928.57,2935.71,4425.0,4467.0
2555,19961217,1996,12,17,건고추,,2928.57,2928.57,4467.0,4467.0
2562,19961218,1996,12,18,건고추,,2928.57,2928.57,4467.0,4467.0
2569,19961219,1996,12,19,건고추,,2928.57,2928.57,4467.0,4467.0
2576,19961220,1996,12,20,건고추,,2928.57,2928.57,4467.0,4442.0
2583,19961221,1996,12,21,건고추,,2928.57,2928.57,4442.0,4442.0
2590,19961222,1996,12,22,건고추,,2921.43,2928.57,4442.0,4442.0
2597,19961223,1996,12,23,건고추,,2921.43,2928.57,4442.0,4442.0
2604,19961224,1996,12,24,건고추,,2921.43,2921.43,4442.0,4442.0
2611,19961225,1996,12,25,건고추,,2921.43,2921.43,4442.0,4442.0
2618,19961226,1996,12,26,건고추,,2921.43,2921.43,4442.0,4442.0
2625,19961227,1996,12,27,건고추,,2914.29,2921.43,4442.0,4442.0
2632,19961228,1996,12,28,건고추,,2914.29,2914.29,4442.0,4442.0
2639,19961229,1996,12,29,건고추,,2914.29,2914.29,4442.0,4417.0
2646,19961230,1996,12,30,건고추,,2914.29,2914.29,4442.0,4417.0
2653,19961231,1996,12,31,건고추,,2914.29,2914.29,4417.0,4417.0
2660,19970101,1997,1,1,건고추,-43.843,2914.29,2914.29,4417.0,4417.0
2667,19970102,1997,1,2,건고추,-43.843,2914.29,2914.29,4417.0,4417.0
2674,19970103,1997,1,3,건고추,-43.843,2914.29,2914.29,4417.0,4417.0
2681,19970104,1997,1,4,건고추,-44.247,2892.86,2914.29,4417.0,4417.0
2688,19970105,1997,1,5,건고추,-44.247,2892.86,2892.86,4417.0,4400.0
2695,19970106,1997,1,6,건고추,-44.247,2892.86,2892.86,4417.0,4400.0
2702,19970107,1997,1,7,건고추,-44.247,2892.86,2892.86,4400.0,4400.0
2708,19970124,1997,1,24,건고추,-47.907,2775.0,2778.57,4342.0,4342.0
2715,19970125,1997,1,25,건고추,-48.17,2760.71,2775.0,4342.0,4333.0
2722,19970126,1997,1,26,건고추,-48.17,2760.71,2760.71,4333.0,4333.0
2729,19970127,1997,1,27,건고추,-48.17,2760.71,2760.71,4333.0,4333.0
2736,19970128,1997,1,28,건고추,-48.508,2742.86,2760.71,4333.0,4333.0
2743,19970129,1997,1,29,건고추,-48.714,2732.14,2742.86,4333.0,4317.0
2750,19970130,1997,1,30,건고추,-48.846,2725.0,2732.14,4317.0,4300.0
2757,19970131,1997,1,31,건고추,-48.977,2717.86,2725.0,4300.0,4292.0
2764,19970201,1997,2,1,건고추,-49.907,2703.57,2717.86,4292.0,4292.0
2771,19970202,1997,2,2,건고추,-50.445,2675.0,2703.57,4292.0,4283.0
2777,19970223,1997,2,23,건고추,-52.791,2553.57,2553.57,4258.0,4258.0
2784,19970224,1997,2,24,건고추,-52.791,2553.57,2553.57,4258.0,4258.0
2791,19970225,1997,2,25,건고추,-52.791,2553.57,2553.57,4258.0,4258.0
2798,19970226,1997,2,26,건고추,-52.791,2553.57,2553.57,4258.0,4258.0
2805,19970227,1997,2,27,건고추,-52.791,2553.57,2553.57,4258.0,4258.0
2812,19970228,1997,2,28,건고추,-52.791,2553.57,2553.57,4258.0,4258.0
2819,19970301,1997,3,1,건고추,-52.672,2567.86,2553.57,4258.0,4258.0
2826,19970302,1997,3,2,건고추,-52.672,2567.86,2553.57,4258.0,4258.0
2833,19970303,1997,3,3,건고추,-52.672,2567.86,2553.57,4258.0,4258.0
2840,19970304,1997,3,4,건고추,-52.543,2575.0,2567.86,4258.0,4258.0
2848,19970203,1997,2,3,건고추,-50.445,2675.0,2703.57,4292.0,4283.0
2855,19970204,1997,2,4,건고추,-50.815,2655.0,2675.0,4283.0,4258.0
2862,19970205,1997,2,5,건고추,-51.019,2644.29,2655.0,4258.0,4258.0
2869,19970206,1997,2,6,건고추,-51.204,2633.57,2644.29,4258.0,4258.0
2876,19970207,1997,2,7,건고추,-51.278,2630.0,2633.57,4258.0,4258.0
2883,19970208,1997,2,8,건고추,-51.278,2630.0,2633.57,4258.0,4258.0
2890,19970209,1997,2,9,건고추,-51.278,2630.0,2633.57,4258.0,4258.0
2897,19970210,1997,2,10,건고추,-51.278,2630.0,2633.57,4258.0,4258.0
2904,19970211,1997,2,11,건고추,-51.359,2630.0,2630.0,4258.0,4258.0
2911,19970212,1997,2,12,건고추,-51.618,2615.71,2630.0,4258.0,4258.0
2918,19970213,1997,2,13,건고추,-51.618,2615.71,2615.71,4258.0,4258.0
2925,19970214,1997,2,14,건고추,-52.025,2594.29,2615.71,4258.0,4258.0
2932,19970215,1997,2,15,건고추,-52.21,2583.57,2594.29,4258.0,4250.0
2939,19970216,1997,2,16,건고추,-52.488,2569.29,2583.57,4250.0,4250.0
2946,19970217,1997,2,17,건고추,-52.488,2569.29,2583.57,4250.0,4250.0
2953,19970218,1997,2,18,건고추,-52.488,2569.29,2569.29,4250.0,4250.0
2960,19970219,1997,2,19,건고추,-52.488,2569.29,2569.29,4250.0,4250.0
2967,19970220,1997,2,20,건고추,-52.635,2560.71,2569.29,4250.0,4250.0
2974,19970221,1997,2,21,건고추,-52.791,2553.57,2560.71,4250.0,4250.0
2981,19970222,1997,2,22,건고추,-52.791,2553.57,2553.57,4250.0,4258.0
2991,19970325,1997,3,25,건고추,-52.941,2567.86,2582.14,4267.0,4267.0
2998,19970326,1997,3,26,건고추,-53.271,2550.0,2567.86,4267.0,4200.0
3005,19970327,1997,3,27,건고추,-53.601,2532.14,2550.0,4200.0,4200.0
3012,19970328,1997,3,28,건고추,-53.857,2517.86,2532.14,4200.0,4200.0
3019,19970329,1997,3,29,건고추,-54.261,2496.43,2517.86,4200.0,4192.0
3026,19970330,1997,3,30,건고추,-54.261,2496.43,2496.43,4192.0,4192.0
3033,19970331,1997,3,31,건고추,-54.261,2496.43,2496.43,4192.0,4192.0
3040,19970401,1997,4,1,건고추,-54.244,2496.43,2496.43,4192.0,4175.0
3047,19970402,1997,4,2,건고추,-54.629,2475.0,2496.43,4175.0,4117.0
3054,19970403,1997,4,3,건고추,-54.885,2460.71,2475.0,4117.0,4117.0
3061,19970404,1997,4,4,건고추,-54.885,2460.71,2460.71,4117.0,4117.0
3068,19970405,1997,4,5,건고추,-54.885,2460.71,2460.71,4117.0,4117.0
3075,19970406,1997,4,6,건고추,-54.885,2460.71,2460.71,4117.0,4117.0
3082,19970407,1997,4,7,건고추,-54.885,2460.71,2460.71,4117.0,4117.0
3089,19970408,1997,4,8,건고추,-54.885,2460.71,2460.71,4117.0,4117.0
3094,19970305,1997,3,5,건고추,-52.414,2582.14,2575.0,4258.0,4267.0
3101,19970306,1997,3,6,건고추,-52.414,2582.14,2582.14,4267.0,4275.0
3108,19970307,1997,3,7,건고추,-52.285,2589.29,2582.14,4275.0,4283.0
3115,19970308,1997,3,8,건고추,-52.285,2589.29,2589.29,4283.0,4292.0
3122,19970309,1997,3,9,건고추,-52.285,2589.29,2589.29,4292.0,4292.0
3129,19970310,1997,3,10,건고추,-52.285,2589.29,2589.29,4292.0,4292.0
3136,19970311,1997,3,11,건고추,-52.443,2589.29,2589.29,4292.0,4300.0
3143,19970312,1997,3,12,건고추,-52.443,2589.29,2589.29,4300.0,4300.0
3150,19970313,1997,3,13,건고추,-52.314,2596.43,2589.29,4300.0,4300.0
3157,19970314,1997,3,14,건고추,-52.314,2596.43,2596.43,4300.0,4300.0
3164,19970315,1997,3,15,건고추,-52.314,2596.43,2596.43,4300.0,4300.0
3171,19970316,1997,3,16,건고추,-52.443,2589.29,2596.43,4300.0,4275.0
3178,19970317,1997,3,17,건고추,-52.443,2589.29,2596.43,4300.0,4275.0
3185,19970318,1997,3,18,건고추,-52.498,2585.71,2589.29,4275.0,4275.0
3192,19970319,1997,3,19,건고추,-52.627,2578.57,2585.71,4275.0,4267.0
3199,19970320,1997,3,20,건고추,-52.627,2578.57,2578.57,4267.0,4267.0
3206,19970321,1997,3,21,건고추,-52.74,2578.57,2578.57,4267.0,4267.0
3213,19970322,1997,3,22,건고추,-52.813,2575.0,2578.57,4267.0,4267.0
3220,19970323,1997,3,23,건고추,-52.685,2582.14,2575.0,4267.0,4267.0
3227,19970324,1997,3,24,건고추,-52.685,2582.14,2575.0,4267.0,4267.0
3233,19970409,1997,4,9,건고추,-54.885,2460.71,2460.71,4117.0,4117.0
3240,19970410,1997,4,10,건고추,-55.014,2453.57,2460.71,4117.0,4117.0
3247,19970411,1997,4,11,건고추,-54.915,2453.57,2453.57,4117.0,4117.0
3254,19970412,1997,4,12,건고추,-54.915,2453.57,2453.57,4117.0,4117.0
3261,19970413,1997,4,13,건고추,-55.062,2446.43,2453.57,4117.0,4100.0
3268,19970504,1997,5,4,건고추,-55.94,2396.43,2396.43,4050.0,4050.0
3275,19970505,1997,5,5,건고추,-55.94,2396.43,2396.43,4050.0,4050.0
3282,19970506,1997,5,6,건고추,-55.94,2396.43,2396.43,4050.0,4050.0
3289,19970507,1997,5,7,건고추,-55.94,2396.43,2396.43,4050.0,4050.0
3296,19970508,1997,5,8,건고추,-55.94,2396.43,2396.43,4050.0,4050.0
3303,19970509,1997,5,9,건고추,-55.94,2396.43,2396.43,4050.0,4050.0
3310,19970510,1997,5,10,건고추,-55.94,2396.43,2396.43,4050.0,4050.0
3317,19970511,1997,5,11,건고추,-55.382,2396.43,2396.43,4050.0,4050.0
3324,19970512,1997,5,12,건고추,-55.382,2396.43,2396.43,4050.0,4050.0
3331,19970513,1997,5,13,건고추,-55.382,2396.43,2396.43,4050.0,4033.0
3338,19970514,1997,5,14,건고추,-55.382,2396.43,2396.43,4033.0,4033.0
3345,19970515,1997,5,15,건고추,-55.382,2396.43,2396.43,4033.0,4033.0
3352,19970516,1997,5,16,건고추,-55.233,2403.57,2396.43,4033.0,4033.0
3359,19970517,1997,5,17,건고추,-54.972,2417.86,2403.57,4033.0,4033.0
3366,19970518,1997,5,18,건고추,-54.972,2417.86,2417.86,4033.0,4033.0
3373,19970414,1997,4,14,건고추,-55.062,2446.43,2453.57,4117.0,4100.0
3380,19970415,1997,4,15,건고추,-55.062,2446.43,2446.43,4100.0,4100.0
3387,19970416,1997,4,16,건고추,-55.062,2446.43,2446.43,4100.0,4100.0
3394,19970417,1997,4,17,건고추,-55.319,2432.14,2446.43,4100.0,4100.0
3401,19970418,1997,4,18,건고추,-55.447,2425.0,2432.14,4100.0,4100.0
3408,19970419,1997,4,19,건고추,-55.705,2410.71,2425.0,4100.0,4100.0
3415,19970420,1997,4,20,건고추,-55.705,2410.71,2410.71,4100.0,4100.0
3422,19970421,1997,4,21,건고추,-55.705,2410.71,2410.71,4100.0,4100.0
3429,19970422,1997,4,22,건고추,-55.833,2403.57,2410.71,4100.0,4100.0
3436,19970423,1997,4,23,건고추,-55.833,2403.57,2403.57,4100.0,4100.0
3443,19970424,1997,4,24,건고추,-56.035,2392.86,2403.57,4100.0,4100.0
3450,19970425,1997,4,25,건고추,-55.98,2396.43,2392.86,4100.0,4100.0
3457,19970426,1997,4,26,건고추,-55.98,2396.43,2396.43,4100.0,4075.0
3464,19970427,1997,4,27,건고추,-55.98,2396.43,2396.43,4075.0,4075.0
3471,19970428,1997,4,28,건고추,-55.98,2396.43,2396.43,4075.0,4075.0
3478,19970429,1997,4,29,건고추,-55.98,2396.43,2396.43,4075.0,4075.0
3485,19970430,1997,4,30,건고추,-55.98,2396.43,2396.43,4075.0,4050.0
3492,19970501,1997,5,1,건고추,-55.94,2396.43,2396.43,4050.0,4050.0
3499,19970502,1997,5,2,건고추,-55.94,2396.43,2396.43,4050.0,4050.0
3506,19970503,1997,5,3,건고추,-55.94,2396.43,2396.43,4050.0,4050.0
3513,19970608,1997,6,8,건고추,-54.277,2410.71,2410.71,3983.0,3983.0
3520,19970609,1997,6,9,건고추,-54.277,2410.71,2410.71,3983.0,3983.0
3527,19970610,1997,6,10,건고추,-54.144,2417.86,2410.71,3983.0,3983.0
3534,19970611,1997,6,11,건고추,-53.836,2412.86,2417.86,3983.0,3967.0
3541,19970612,1997,6,12,건고추,-53.836,2412.86,2412.86,3967.0,3967.0
3548,19970613,1997,6,13,건고추,-53.778,2416.43,2412.86,3967.0,3967.0
3555,19970614,1997,6,14,건고추,-53.358,2437.86,2416.43,3967.0,3992.0
3562,19970615,1997,6,15,건고추,-53.3,2441.43,2437.86,3992.0,3992.0
3569,19970616,1997,6,16,건고추,-53.3,2441.43,2437.86,3992.0,3992.0
3576,19970617,1997,6,17,건고추,-53.3,2441.43,2441.43,3992.0,3992.0
3583,19970618,1997,6,18,건고추,-53.09,2452.14,2441.43,3992.0,4000.0
3590,19970619,1997,6,19,건고추,-52.956,2459.29,2452.14,4000.0,4008.0
3597,19970620,1997,6,20,건고추,-52.745,2470.0,2459.29,4008.0,4017.0
3604,19970621,1997,6,21,건고추,-51.366,2473.57,2470.0,4017.0,4058.0
3611,19970622,1997,6,22,건고추,-51.366,2473.57,2473.57,4058.0,4058.0
3618,19970623,1997,6,23,건고추,-51.366,2473.57,2473.57,4058.0,4058.0
3625,19970519,1997,5,19,건고추,-54.972,2417.86,2417.86,4033.0,4033.0
3632,19970520,1997,5,20,건고추,-54.972,2417.86,2417.86,4033.0,4033.0
3639,19970521,1997,5,21,건고추,-54.6,2417.86,2417.86,4033.0,4033.0
3646,19970522,1997,5,22,건고추,-54.732,2410.71,2417.86,4033.0,4033.0
3653,19970523,1997,5,23,건고추,-54.732,2410.71,2410.71,4033.0,3983.0
3660,19970524,1997,5,24,건고추,-54.732,2410.71,2410.71,3983.0,3983.0
3667,19970525,1997,5,25,건고추,-54.732,2410.71,2410.71,3983.0,3983.0
3674,19970526,1997,5,26,건고추,-54.732,2410.71,2410.71,3983.0,3983.0
3681,19970527,1997,5,27,건고추,-54.732,2410.71,2410.71,3983.0,3983.0
3688,19970528,1997,5,28,건고추,-54.732,2410.71,2410.71,3983.0,3983.0
3695,19970529,1997,5,29,건고추,-54.732,2410.71,2410.71,3983.0,3983.0
3702,19970530,1997,5,30,건고추,-54.732,2410.71,2410.71,3983.0,3983.0
3709,19970531,1997,5,31,건고추,-54.732,2410.71,2410.71,3983.0,3983.0
3716,19970601,1997,6,1,건고추,-54.277,2410.71,2410.71,3983.0,3983.0
3723,19970602,1997,6,2,건고추,-54.277,2410.71,2410.71,3983.0,3983.0
3730,19970603,1997,6,3,건고추,-54.277,2410.71,2410.71,3983.0,3983.0
3737,19970604,1997,6,4,건고추,-54.277,2410.71,2410.71,3983.0,3983.0
3744,19970605,1997,6,5,건고추,-54.277,2410.71,2410.71,3983.0,3983.0
3751,19970606,1997,6,6,건고추,-54.277,2410.71,2410.71,3983.0,3983.0
3758,19970607,1997,6,7,건고추,-54.277,2410.71,2410.71,3983.0,3983.0
3765,19970624,1997,6,24,건고추,-51.091,2487.86,2473.57,4058.0,4058.0
3772,19970625,1997,6,25,건고추,-50.953,2495.0,2487.86,4058.0,4058.0
3779,19970626,1997,6,26,건고추,-50.953,2495.0,2495.0,4058.0,4058.0
3786,19970627,1997,6,27,건고추,-50.678,2509.29,2495.0,4058.0,4058.0
3793,19970628,1997,6,28,건고추,-50.678,2509.29,2509.29,4058.0,4058.0
3800,19970629,1997,6,29,건고추,-50.541,2516.43,2509.29,4058.0,4058.0
3807,19970630,1997,6,30,건고추,-50.541,2516.43,2509.29,4058.0,4058.0
3814,19970701,1997,7,1,건고추,-48.814,2525.0,2516.43,4058.0,4067.0
3821,19970702,1997,7,2,건고추,-48.53,2539.29,2525.0,4067.0,4067.0
3828,19970703,1997,7,3,건고추,-48.53,2539.29,2539.29,4067.0,4067.0
3835,19970704,1997,7,4,건고추,-48.551,2537.86,2539.29,4067.0,4067.0
3844,19970727,1997,7,27,건고추,-48.785,2465.0,2469.29,4000.0,4000.0
3851,19970728,1997,7,28,건고추,-48.785,2465.0,2469.29,4000.0,4000.0
3858,19970729,1997,7,29,건고추,-48.93,2457.86,2465.0,4000.0,3992.0
3865,19970730,1997,7,30,건고추,-49.075,2450.71,2457.86,3992.0,3992.0
3872,19970731,1997,7,31,건고추,-49.075,2450.71,2450.71,3992.0,3992.0
3879,19970801,1997,8,1,건고추,-46.991,2440.0,2450.71,3992.0,3992.0
3886,19970802,1997,8,2,건고추,-45.47,2509.81,2440.0,3992.0,4081.0
3893,19970803,1997,8,3,건고추,-45.383,2513.91,2509.81,4081.0,4100.0
3900,19970804,1997,8,4,건고추,-45.383,2513.91,2509.81,4081.0,4100.0
3907,19970805,1997,8,5,건고추,-44.905,2536.24,2513.91,4100.0,4148.0
3918,19970705,1997,7,5,건고추,-48.551,2537.86,2537.86,4067.0,4067.0
3925,19970706,1997,7,6,건고추,-48.551,2537.86,2537.86,4067.0,4067.0
3932,19970707,1997,7,7,건고추,-48.551,2537.86,2537.86,4067.0,4067.0
3939,19970708,1997,7,8,건고추,-48.328,2548.57,2537.86,4067.0,4067.0
3946,19970709,1997,7,9,건고추,-48.328,2548.57,2548.57,4067.0,4067.0
3953,19970710,1997,7,10,건고추,-48.328,2548.57,2548.57,4067.0,4067.0
3960,19970711,1997,7,11,건고추,-47.659,2548.57,2548.57,4067.0,4067.0
3967,19970712,1997,7,12,건고추,-47.659,2548.57,2548.57,4067.0,4067.0
3974,19970713,1997,7,13,건고추,-47.659,2548.57,2548.57,4067.0,4067.0
3981,19970714,1997,7,14,건고추,-47.659,2548.57,2548.57,4067.0,4067.0
3988,19970715,1997,7,15,건고추,-47.659,2548.57,2548.57,4067.0,4067.0
3995,19970716,1997,7,16,건고추,-47.659,2548.57,2548.57,4067.0,4067.0
4002,19970717,1997,7,17,건고추,-47.823,2541.43,2548.57,4067.0,4025.0
4009,19970718,1997,7,18,건고추,-47.823,2541.43,2548.57,4067.0,4025.0
4016,19970719,1997,7,19,건고추,-48.172,2523.57,2541.43,4025.0,4025.0
4023,19970720,1997,7,20,건고추,-48.172,2523.57,2523.57,4025.0,4025.0
4030,19970721,1997,7,21,건고추,-47.559,2523.57,2523.57,4025.0,4025.0
4037,19970722,1997,7,22,건고추,-48.286,2489.29,2523.57,4025.0,4000.0
4044,19970723,1997,7,23,건고추,-48.494,2478.57,2489.29,4000.0,4000.0
4051,19970724,1997,7,24,건고추,-48.494,2478.57,2478.57,4000.0,4000.0
4058,19970725,1997,7,25,건고추,-48.494,2478.57,2478.57,4000.0,3908.0
4065,19970726,1997,7,26,건고추,-48.701,2469.29,2478.57,3908.0,4000.0
4070,19970828,1997,8,28,건고추,-42.132,2508.0,2514.67,4067.0,4058.0
4077,19970829,1997,8,29,건고추,-41.694,2526.52,2508.0,4058.0,4067.0
4084,19970830,1997,8,30,건고추,-41.44,2537.63,2526.52,4067.0,4079.0
4091,19970831,1997,8,31,건고추,-41.186,2548.74,2537.63,4079.0,4079.0
4098,19970901,1997,9,1,건고추,-41.936,2548.74,2537.63,4079.0,4079.0
4105,19970902,1997,9,2,건고추,-36.606,2782.57,2548.74,4079.0,4217.0
4112,19970903,1997,9,3,건고추,-34.055,2894.71,2782.57,4217.0,4308.0
4119,19970904,1997,9,4,건고추,-33.895,2901.86,2894.71,4308.0,4308.0
4126,19970905,1997,9,5,건고추,-34.214,2887.57,2901.86,4308.0,4283.0
4133,19970906,1997,9,6,건고추,-34.214,2887.57,2887.57,4283.0,4242.0
4140,19970907,1997,9,7,건고추,-34.055,2894.71,2887.57,4242.0,4242.0
4147,19970908,1997,9,8,건고추,-34.055,2894.71,2887.57,4242.0,4242.0
4154,19970909,1997,9,9,건고추,-33.895,2901.86,2894.71,4242.0,4242.0
4161,19970910,1997,9,10,건고추,-33.576,2916.14,2901.86,4242.0,4292.0
4168,19970911,1997,9,11,건고추,-29.736,2923.29,2916.14,4292.0,4283.0
4175,19970912,1997,9,12,건고추,-29.375,2937.57,2923.29,4283.0,4283.0
4179,19970806,1997,8,6,건고추,-45.079,2528.24,2536.24,4148.0,4148.0
4186,19970807,1997,8,7,건고추,-45.253,2520.24,2528.24,4148.0,4143.0
4193,19970808,1997,8,8,건고추,-45.144,2525.23,2520.24,4143.0,4141.0
4200,19970809,1997,8,9,건고추,-44.884,2536.77,2525.23,4141.0,4141.0
4207,19970810,1997,8,10,건고추,-44.297,2564.3,2536.77,4141.0,4141.0
4214,19970811,1997,8,11,건고추,-40.826,2564.3,2536.77,4141.0,4141.0
4221,19970812,1997,8,12,건고추,-40.388,2583.43,2564.3,4141.0,4135.0
4228,19970813,1997,8,13,건고추,-40.549,2576.29,2583.43,4135.0,4113.0
4235,19970814,1997,8,14,건고추,-40.619,2572.71,2576.29,4113.0,4096.0
4242,19970815,1997,8,15,건고추,-40.872,2562.0,2572.71,4096.0,4096.0
4249,19970816,1997,8,16,건고추,-40.872,2562.0,2572.71,4096.0,4096.0
4256,19970817,1997,8,17,건고추,-41.011,2555.93,2562.0,4096.0,4070.0
4263,19970818,1997,8,18,건고추,-41.011,2555.93,2562.0,4096.0,4070.0
4270,19970819,1997,8,19,건고추,-41.057,2553.79,2555.93,4070.0,4070.0
4277,19970820,1997,8,20,건고추,-41.172,2548.79,2553.79,4070.0,4065.0
4284,19970821,1997,8,21,건고추,-41.44,2538.07,2548.79,4065.0,4065.0
4291,19970822,1997,8,22,건고추,-41.394,2539.5,2538.07,4065.0,4075.0
4298,19970823,1997,8,23,건고추,-41.486,2535.93,2539.5,4075.0,4067.0
4305,19970824,1997,8,24,건고추,-41.601,2530.57,2535.93,4067.0,4079.0
4312,19970825,1997,8,25,건고추,-41.601,2530.57,2535.93,4067.0,4079.0
4319,19970826,1997,8,26,건고추,-41.832,2521.29,2530.57,4079.0,4079.0
4326,19970827,1997,8,27,건고추,-41.97,2514.67,2521.29,4079.0,4067.0
4332,19970913,1997,9,13,건고추,-29.375,2937.57,2937.57,4283.0,4283.0
4339,19970914,1997,9,14,건고추,-29.375,2937.57,2937.57,4283.0,4283.0
4346,19970915,1997,9,15,건고추,-29.375,2937.57,2937.57,4283.0,4283.0
4353,19970916,1997,9,16,건고추,-29.375,2937.57,2937.57,4283.0,4283.0
4360,19970917,1997,9,17,건고추,-29.375,2937.57,2937.57,4283.0,4283.0
4367,19970918,1997,9,18,건고추,-29.375,2937.57,2937.57,4283.0,4283.0
4374,19970919,1997,9,19,건고추,-29.375,2937.57,2937.57,4283.0,4283.0
4381,19970920,1997,9,20,건고추,-29.567,2930.43,2937.57,4283.0,4283.0
4388,19970921,1997,9,21,건고추,-25.521,2930.43,2930.43,4283.0,4258.0
4395,19970922,1997,9,22,건고추,-25.521,2930.43,2930.43,4283.0,4258.0
4402,19970923,1997,9,23,건고추,-26.055,2909.0,2930.43,4258.0,4217.0
4411,19971016,1997,10,16,건고추,-19.741,2846.43,2841.14,4058.0,4058.0
4418,19971017,1997,10,17,건고추,-20.023,2836.43,2846.43,4058.0,4058.0
4425,19971018,1997,10,18,건고추,-20.023,2836.43,2836.43,4058.0,4050.0
4432,19971019,1997,10,19,건고추,-20.22,2829.29,2836.43,4050.0,4050.0
4439,19971020,1997,10,20,건고추,-20.22,2829.29,2836.43,4050.0,4050.0
4446,19971021,1997,10,21,건고추,-14.962,2818.57,2829.29,4050.0,4050.0
4453,19971022,1997,10,22,건고추,-15.294,2807.86,2818.57,4050.0,4050.0
4460,19971023,1997,10,23,건고추,-15.656,2796.43,2807.86,4050.0,4050.0
4467,19971024,1997,10,24,건고추,-15.656,2796.43,2796.43,4050.0,4050.0
4474,19971025,1997,10,25,건고추,-15.656,2796.43,2796.43,4050.0,4050.0
4485,19970924,1997,9,24,건고추,-26.055,2909.0,2909.0,4217.0,4217.0
4492,19970925,1997,9,25,건고추,-26.055,2909.0,2909.0,4217.0,4175.0
4499,19970926,1997,9,26,건고추,-26.055,2909.0,2909.0,4175.0,4175.0
4506,19970927,1997,9,27,건고추,-26.055,2909.0,2909.0,4175.0,4175.0
4513,19970928,1997,9,28,건고추,-25.877,2916.14,2909.0,4175.0,4183.0
4520,19970929,1997,9,29,건고추,-25.877,2916.14,2909.0,4175.0,4183.0
4527,19970930,1997,9,30,건고추,-26.233,2901.86,2916.14,4183.0,4183.0
4534,19971001,1997,10,1,건고추,-22.536,2884.0,2901.86,4183.0,4183.0
4541,19971002,1997,10,2,건고추,-22.724,2876.86,2884.0,4183.0,4183.0
4548,19971003,1997,10,3,건고추,-22.724,2876.86,2876.86,4183.0,4125.0
4555,19971004,1997,10,4,건고추,-22.724,2876.86,2876.86,4183.0,4125.0
4562,19971005,1997,10,5,건고추,-22.831,2873.29,2876.86,4125.0,4108.0
4569,19971006,1997,10,6,건고추,-22.831,2873.29,2876.86,4125.0,4108.0
4576,19971007,1997,10,7,건고추,-22.831,2873.29,2873.29,4108.0,4100.0
4583,19971008,1997,10,8,건고추,-22.831,2873.29,2873.29,4100.0,4100.0
4590,19971009,1997,10,9,건고추,-22.643,2880.43,2873.29,4100.0,4100.0
4597,19971010,1997,10,10,건고추,-22.831,2873.29,2880.43,4100.0,4083.0
4604,19971011,1997,10,11,건고추,-19.064,2869.71,2873.29,4083.0,4075.0
4611,19971012,1997,10,12,건고추,-19.261,2862.57,2869.71,4075.0,4050.0
4618,19971013,1997,10,13,건고추,-19.261,2862.57,2869.71,4075.0,4050.0
4625,19971014,1997,10,14,건고추,-19.261,2862.57,2862.57,4050.0,4058.0
4632,19971015,1997,10,15,건고추,-19.882,2841.14,2862.57,4058.0,4058.0
4638,19990725,1999,7,25,건고추,44.302,4280.0,4300.0,5664.0,5664.0
4645,19990726,1999,7,26,건고추,44.302,4280.0,4300.0,5664.0,5664.0
4652,19990727,1999,7,27,건고추,42.953,4240.0,4280.0,5664.0,5664.0
4659,19990728,1999,7,28,건고추,42.279,4220.0,4240.0,5664.0,5664.0
4666,19990729,1999,7,29,건고추,42.279,4220.0,4220.0,5664.0,5664.0
